image_path,label,label_id,split,site,mineral,source
images/non-minerals/Food Organics_105.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/09693440017683962148719.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/gold/00440250017637661418244.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/hematite/00395990017685692917616.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/images (32).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/09432720017679614786546.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/chalcopyrite/06442730017692772204617.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/hematite/09515520017689218928827.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/08771400017664258768816.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/hematite/08500640017685571492295.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/electronic-scrap-hard-drive-isolated-on-white-background-picture-id1033902672.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_674.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/02766910017578851953208.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Food Organics_298.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_573.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_129.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/09519630017550256478634.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/gold/01459350017647364032767.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/electronic-waste-garbage-recycling-260nw-1675112317.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/02830680017685881112868.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Metal_25.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_407.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/01235420017621557064548.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Vegetation_369.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/07142790017683600752921.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/gold/01604920017645486223558.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/gold/01175570017557804198128.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/chalcopyrite/00582650017688590462559.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/gold/09072060017575863314864.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Plastic_225.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_196.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_52.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_353.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/02066640017629438378804.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Cardboard_26.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_72.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_384.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/08549270017583944816553.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/wood (317).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_422.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/08434910017700958966843.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Food Organics_323.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/00379560017671895183090.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/wood (23).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/03279170017696370965724.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Glass_192.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Paper_289.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_212.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Glass_325.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_329.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/04652500017621557062540.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/chalcopyrite/02530800017665275278212.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/hematite/09901260017695641745556.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/ecology-recycling-concept-many-different-types-used-new-batt-ecology-recycling-concept-many-different-types-used-new-battery-133585920.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_54.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_416.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/08733330017685136861466.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/wood (256).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/01392610017679823215734.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/ecology-recycling-concept-many-different-types-used-new-batt-battery-rechargeable-accumulator-alkaline-batteries-color-123006286.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/download (18).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/07605630017683595045592.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/macro-positive-terminal-aa-battery-other-batteries-190184660.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/images - 2026-02-28T100815.935.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/06431320017685571497965.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Vegetation_89.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/03101090017667737989981.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/close-up-hand-holding-green-alkaline-battery-recycling-energy-power-environment-ecology-concept-over-blue-sky-clouds-74818218.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/03841790017688444703420.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/hematite/01887150017680531969283.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/chalcopyrite/02596060017696293093617.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/chalcopyrite/05811490017686622518025.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Metal_432.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_564.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_807.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/07719930017681792526095.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/battery-charger-12544741.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/09563440017695504489055.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/chalcopyrite/08183900017688444682704.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Miscellaneous Trash_407.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/04368300017683747511007.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/gold/04983600017579455597446.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Textile Trash_82.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/08843040017578851954245.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/gold/01612100017672924769402.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/hematite/01945340017696915858122.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Paper_200.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/04532780017644536313561.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Glass_286.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/ecology-recycling-concept-many-different-types-used-new-batt-ecology-recycling-concept-many-different-types-used-new-battery-123003315.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_151.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Paper_20.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_895.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/06407620017679941198488.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/chalcopyrite/03472540017686622481707.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Glass_15.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_396.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Glass_118.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/05852880017640927598020.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Plastic_829.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/07223070017663765915203.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Metal_553.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_230.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/00604650017633654644931.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Vegetation_42.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_200.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_96.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_317.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/06543310017685021307241.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/electricity-aa-size-battery-background-electricity-aa-size-battery-background-closeup-row-round-batteries-view-above-110062347.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Glass_181.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/01875810017628053971511.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Plastic_771.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/ecology-recycling-concept-many-different-types-used-new-batt-battery-rechargeable-accumulator-alkaline-batteries-color-124464950.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/e-waste-technician-repairing-inside-hard-disk-soldering-iron-integrated-circuit-concept-data-hardware-technology-205542420.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/04509630017590473892678.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/hematite/07074170017689218911985.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Cardboard_186.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (236).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_184.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/junk-pile-of-computers-picture-id77859716.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_402.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/01417020017675802372208.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Cardboard_300.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/02031120017685021302432.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/chalcopyrite/03113130017676494568028.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/close-positive-poles-used-battery-black-background-up-backgrounds-intended-focused-181768005.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Paper_361.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/04387080017637661467688.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/chalcopyrite/03208310017691141456741.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/R_9614.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_72.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/00306560017671895196100.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/gold/03507330017579382797706.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Glass_175.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_15.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Food Organics_116.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/02583350017688450809183.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Textile Trash_133.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/05001250017693853854364.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Paper_359.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_473.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/08429580017695786297442.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/04706130017667737979284.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/wires-from-electronics-sit-in-a-pile-at-the-adl-process-inc-recycling-picture-id529796038.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/01900740017696514458993.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/hematite/00632440017696770255454.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Food Organics_217.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/battery-recycling-electric-cars-greener-than-alternative-still-produces-lot-emissions-152328281.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_728.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_236.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/00837570017663975178893.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/gold/09466410017700304531989.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Miscellaneous Trash_492.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/02016580017682943046764.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Food Organics_142.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Cardboard_362.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/06080400017686622509993.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Miscellaneous Trash_101.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/09356550017698739887277.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Plastic_40.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/02605350017665606515296.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/chalcopyrite/03325220017683471072836.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Plastic_649.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Textile Trash_132.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_29.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/08903350017592318066318.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/smashed-old-fashioned-cathode-ray-tube-computer-monitor-picture-id876770486.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/00080690017672354958868.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/chalcopyrite/05548880017668486377402.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/chalcopyrite/09911260017688444692290.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/assorted-electronic-products-e-waste-pile-204091719.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_449.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/09831030017680533279376.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Plastic_484.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/09035490017600768895764.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Cardboard_124.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/08304360017679823215036.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Miscellaneous Trash_251.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/ecology-recycling-concept-many-different-types-used-new-batt-ecology-recycling-concept-many-different-types-used-new-battery-125891494.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/00525480017640944004012.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Metal_213.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_106.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/chalcopyrite/08719890017686622505904.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Metal_396.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Miscellaneous Trash_243.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_716.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/09468660017687243092991.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Central_Equatoria/hematite/06409350017698739774622.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/08594030017680042706205.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/chalcopyrite/06187110017683747478368.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Central_Equatoria/gold/04530100017645840801174.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/chalcopyrite/02862320017671895183888.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Vegetation_85.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_348.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Glass_89.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_229.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/image23.jpeg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/08791430017680531941831.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Cardboard_6.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_712.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_3.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/09575900017640200981327.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Kapoeta_East/hematite/05564820017685018083418.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Food Organics_395.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Glass_177.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_332.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_435.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/08367440017667249692182.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Vegetation_56.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/09305950017666093578565 (1).jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Vegetation_281.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/09564060017680273669760.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Metal_290.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/09863160017679823172376.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Textile Trash_169.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/09031280017695173407216.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Vegetation_429.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/images (28).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/04494910017702227173669.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/Metal_129.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/03493830017680616838244.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Cardboard_370.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/02073400017645708055768.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/chalcopyrite/03569560017686381034784.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/chalcopyrite/05203150017664311683132.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Central_Equatoria/gold/07940110017688508748319.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/gold/02810870017644271987739.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/chalcopyrite/00330220017696303889385.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/Kapoeta_East/gold/09578440017635871166621.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Metal_265.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/hematite/02590860017695786561754.jpg,mineral,1,train,Central_Equatoria,hematite,field_mineral
images/non-minerals/battery-positive-side-up-old-battery-seen-positive-top-side-isolated-white-194660449.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/01980190017667737977995.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/gold/07995530017580416309453.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/non-minerals/Glass_202.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_334.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/07170180017680042723033.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/hematite/06036680017680441865667.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/07523820017667737953204.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/Textile Trash_129.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/hematite/01291090017680619799543.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/non-minerals/Miscellaneous Trash_221.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Metal_174.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/gold/08027150017592237894383.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Central_Equatoria/gold/06461300017663335012836.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/non-minerals/Metal_462.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/05879760017671895199542.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/non-minerals/images (30).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/wood (312).jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Vegetation_64.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Central_Equatoria/gold/08256030017682848289561.jpg,mineral,1,train,Central_Equatoria,gold,field_mineral
images/Central_Equatoria/chalcopyrite/01031880017686381038897.jpg,mineral,1,train,Central_Equatoria,chalcopyrite,field_mineral
images/non-minerals/Cardboard_149.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/non-minerals/Plastic_695.jpg,non_mineral,0,train,non-minerals,,non_mineral_collection
images/Kapoeta_East/chalcopyrite/07679400017669319072091.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
images/Kapoeta_East/gold/09929480017587455356301.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/gold/06426380017633747633713.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/gold/07046430017636977556483.jpg,mineral,1,train,Kapoeta_East,gold,field_mineral
images/Kapoeta_East/hematite/02329790017682943058031.jpg,mineral,1,train,Kapoeta_East,hematite,field_mineral
images/Kapoeta_East/chalcopyrite/05684560017679823191244.jpg,mineral,1,train,Kapoeta_East,chalcopyrite,field_mineral
