image_path,mineral,label_id,split,site
images/Kapoeta_East/gold/09035490017600768895764.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/08595940017644570647699.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/00061590017682943039097.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/04509630017590473892678.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/08500640017685571492295.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/08183900017688444682704.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/01535130017688450766645.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/07158730017557804197571.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/00023390017679535185844.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/05688760017667737961025.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/05998030017686622498504.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/00314030017667737969151.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/02810870017644271987739.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/hematite/02307920017686977301252.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/09564060017680273669760.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/gold/02216710017601154003201.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/02605350017665606515296.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/00275920017667737987257.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/07306600017682848291094.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/01199450017634861953999.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/01900740017696514458993.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/00918520017619990739286.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/hematite/04980230017676418184047.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/01235420017621557064548.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/hematite/03088800017692934876101.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/hematite/00005200017689449142879.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/07319230017688444691713.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/hematite/00099180017696915185839.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/09939090017683747485820.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/05327640017696915186671.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/gold/02182670017586579731615.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/02830680017685881112868.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/09515520017689218928827.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/00306560017671895196100.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/hematite/04458680017680533276410.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/07614550017691715256896.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/09576660017680531887696.jpg,hematite,2,train,Kapoeta_East
images/Kapoeta_East/gold/05994210017599791262945.jpg,gold,0,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/05452280017671895185928.jpg,chalcopyrite,1,train,Kapoeta_East
images/Kapoeta_East/chalcopyrite/05920940017670245437546.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/gold/04347250017672931915777.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/gold/07995530017580416309453.jpg,gold,0,train,Kapoeta_East
images/Central_Equatoria/gold/06461300017663335012836.jpg,gold,0,train,Central_Equatoria
images/Central_Equatoria/hematite/06932020017696915177465.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/08767790017698739851415.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/gold/02073400017645708055768.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/07553790017667737973173.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/00582650017688590462559.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/hematite/09831030017680533279376.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/hematite/09074020017695641795661.jpg,hematite,2,train,Central_Equatoria
images/Central_Equatoria/gold/03906910017682848292187.jpg,gold,0,train,Central_Equatoria
images/Kapoeta_East/chalcopyrite/01980190017667737977995.jpg,chalcopyrite,1,train,Kapoeta_East
images/Central_Equatoria/hematite/01945340017696915858122.jpg,hematite,2,train,Central_Equatoria
images/Kapoeta_East/hematite/04174610017685571493498.jpg,hematite,2,train,Kapoeta_East
images/Central_Equatoria/chalcopyrite/02596060017696293093617.jpg,chalcopyrite,1,train,Central_Equatoria
images/Central_Equatoria/chalcopyrite/05077630017685881117345.jpg,chalcopyrite,1,train,Central_Equatoria
images/Kapoeta_East/gold/09072060017575863314864.jpg,gold,0,train,Kapoeta_East
